"Date","AAPL","MSFT","AMZN","GOOGL","BRK-B","JNJ","NVDA","PG","MA","JPM","HD","UNH","ADBE","VZ","CRM","DIS","NFLX","INTC","MRK","T","WMT","PFE","CMCSA","BAC","PEP","KO","ABT","CSCO","TMO","XOM","MCD","COST","ACN","CVX","AMGN","MDT","NKE","NEE","BMY","QCOM","TXN","UNP","DHR","LOW","LLY","ORCL","HON","UPS","IBM","AMT","C","SBUX","LMT","MMM","BLK","BA","WFC","RTX","MDLZ","GILD","MO","CAT","BKNG","CVS","TGT","AXP","CL","GS","MS","DUK","GE","SO","FDX","USB","BIIB","DD","EMR","COP","EXC","GD","COF","BK","MET","ALL","WBA","F","SLB","AIG","SPG","OXY"
"2016-08-29",26.705,58.099998,771.289978,795.820007,149.300003,119.919998,61.990002,88.300003,96.779999,66.949997,135.240005,137.270004,102.300003,52.5,79.919998,94.870003,97.300003,35.549999,63.009998,41,71.400002,35.110001,32.830002,15.84,107.989998,43.540001,43.25,31.58,153.509995,87.839996,115.410004,163.979996,114.849998,102.050003,171.509995,87.459999,58.630001,122.339996,58.759998,62.98,69.980003,96.059998,81.839996,77.18,78.599998,41.310001,111.706306,109.120003,159.720001,113.839996,47.259998,56.799999,244.300003,180.5,373.799988,132.899994,49.560001,67.948395,43.040001,78.169998,66.099998,83.099998,1425.189941,93.080002,71.050003,65.519997,74.809998,166.869995,31.41,80.440002,30.153847,51.34,165.169998,43.84,306.130005,77.041588,53.73,42.349998,34.049999,152.820007,69.629997,41.259998,37.798573,68.739998,80.349998,12.47,81.139999,59.43,215.690002,77.949997
"2016-08-30",26.5,57.889999,767.580017,791.919983,150.229996,119.470001,61.630001,87.540001,97.089996,67.5,134.100006,136.869995,102,52.27,79.830002,94.860001,97.449997,35.700001,62.709999,40.889999,71.309998,34.880001,32.775002,16.190001,107.209999,43.240002,42.830002,31.540001,153.160004,87.519997,115.360001,161.960007,115.349998,101.699997,170.759995,86.849998,58,121.220001,57.240002,62.939999,69.309998,95.849998,81.199997,76.559998,77.769997,41.310001,111.563301,109.379997,159.399994,113.220001,47.900002,56.400002,239.449997,180.149994,376,130.809998,50.619999,67.558212,44.740002,77.919998,65.879997,82.480003,1416.550049,92.790001,70.389999,65.449997,74.5,169.369995,32.189999,79.519997,30.163462,50.959999,164.929993,44.080002,307.859985,76.842331,53.470001,42.23,33.810001,152.559998,70.330002,41.709999,38.600712,69.169998,80.519997,12.55,80.639999,59.639999,215.899994,77.839996
"2016-08-31",26.525,57.459999,769.159973,789.849976,150.490005,119.339996,61.34,87.309998,96.629997,67.5,134.119995,136.050003,102.309998,52.330002,79.419998,94.459999,97.449997,35.889999,62.790001,40.880001,71.440002,34.799999,32.630001,16.139999,106.75,43.43,42.02,31.440001,152.190002,87.139999,115.660004,162.089996,115,100.580002,170.059998,87.029999,57.639999,120.940002,57.389999,63.07,69.540001,95.529999,81.410004,76.559998,77.75,41.220001,111.267754,109.220001,158.880005,113.379997,47.740002,56.23,242.970001,179.240005,372.809998,129.449997,50.799999,66.979233,45.02,78.379997,66.089996,81.949997,1416.72998,93.400002,70.190002,65.580002,74.339996,169.460007,32.060001,79.660004,30.038462,51.330002,164.929993,44.150002,305.630005,76.344193,52.68,41.049999,34,152.220001,71.599998,41.669998,38.680927,68.959999,80.709999,12.6,79,59.830002,215.470001,76.849998
"2016-09-01",26.682501,57.59,770.619995,791.400024,150.350006,119.080002,63.150002,88.309998,97.620003,67.209999,134.229996,135.740005,102.900002,52.560001,75.910004,94.260002,97.379997,36.02,62.900002,40.959999,72.839996,34.68,32.945,15.98,107.290001,43.349998,42.299999,31.58,150.949997,86.839996,115.400002,156.210007,115.059998,100.209999,170.130005,86.980003,58.540001,121,56.759998,63.470001,69.699997,95.290001,81.440002,76.440002,77.230003,41.16,110.714806,109.5,159.539993,113.82,47.360001,56.310001,243.610001,179.979996,372.170013,129.899994,50.43,67.161736,43.950001,77.419998,66.32,81.449997,1418.589966,93.370003,70.580002,64.860001,74.269997,168.509995,31.91,79.330002,30,51.18,165.639999,44.029999,306.029999,76.571915,52.66,40.599998,33.810001,152.839996,71.080002,41.470001,38.377895,68.660004,81.540001,12.44,78.959999,59.41,216.020004,76.839996
"2016-09-02",26.932501,57.669998,772.440002,796.869995,150.720001,119.32,62.529999,88.199997,97.889999,67.489998,135.149994,136.610001,103.57,52.880001,75.099998,94.419998,97.379997,36.080002,62.98,40.950001,72.5,34.77,33.080002,16,107.870003,43.66,42.09,31.83,151.179993,87.419998,115.830002,157.979996,115.660004,100.93,169.770004,87.32,58.02,123.129997,56.349998,63.349998,69.68,95.279999,81.190002,76.959999,76.849998,41.25,110.962677,109.589996,159.550003,115.089996,47.509998,56.18,243.320007,180.809998,373.850006,131.160004,50.549999,67.293892,44.189999,76.889999,66.879997,81.690002,1422.849976,93.839996,70.809998,65.190002,74.889999,169.179993,31.889999,80.239998,30.086538,51.799999,165.490005,44.16,313.589996,77.112755,52.91,40.919998,34.07,153.809998,71.639999,41.650002,38.556149,68.949997,82.220001,12.5,78.550003,59.860001,216.690002,77.510002
"2016-09-06",26.924999,57.610001,788.869995,808.02002,150.429993,119.75,63.119999,88.639999,98.790001,67.440002,134.100006,135.970001,103.5,53.509998,75.419998,93.800003,100.089996,36.57,63.240002,41.23,73,34.77,33.169998,15.78,107.919998,43.790001,42.16,31.870001,151,88.57,117.25,158.059998,115.360001,102.43,170.839996,87.169998,57.41,125.290001,56.959999,63.09,69.790001,95.970001,79.5,76.010002,78.510002,41.25,110.314384,109.5,160.350006,117.150002,47.290001,56.02,243,180.460007,371.589996,132.990005,49.990002,66.714912,44.419998,77.879997,67.199997,82.080002,1436.959961,93.360001,70.099998,65.760002,75.269997,169.330002,31.75,80.940002,29.85577,52.130001,164.830002,43.860001,310.670013,76.714241,52.560001,41,34.450001,154.630005,70.989998,41.48,38.413548,69.309998,81.639999,12.67,78.779999,59.450001,218.160004,78
"2016-09-07",27.09,57.66,784.47998,807.98999,149.580002,119.610001,62.189999,87.949997,99.57,67.160004,132.789993,134.990005,103,53.709999,75.010002,93.709999,99.150002,36.459999,62.869999,41.27,72.059998,34.84,33.174999,15.7,107.209999,43.639999,41.900002,31.790001,150.5,88.239998,116.919998,155.639999,115.120003,102.879997,170.630005,86.150002,57.720001,125.059998,56.57,62.43,69.489998,96.279999,79.349998,75.440002,78.589996,41.25,108.912933,109.480003,161.639999,116.830002,47.48,56.32,241.369995,179.75,373.540009,132.639999,49.77,66.61422,43.599998,78.220001,66.720001,83.720001,1444.01001,93.610001,70.300003,66.190002,73.760002,169.669998,31.690001,80.540001,29.865385,52.220001,165.199997,43.66,312.299988,76.714241,52.790001,41.48,34.560001,153.110001,71.769997,41.290001,38.404636,69.440002,82.879997,12.7,78.610001,59.369999,218.949997,77.129997
"2016-09-08",26.379999,57.43,784.059998,802.840027,149.779999,119.470001,62.639999,87.779999,99.980003,67.25,131.259995,135.440002,101.879997,53.599998,74.879997,94.089996,99.660004,36.439999,63.240002,41.189999,71.830002,34.720001,33.080002,15.86,106.879997,43.630001,41.849998,31.469999,150.649994,89.050003,116.169998,153.470001,112.300003,104.120003,170.970001,86.260002,56.169998,125.379997,56.810001,62.689999,68.989998,96.629997,79,74.129997,79.889999,40.720001,108.51252,108.940002,159,116.25,47.790001,55.299999,241.630005,180.100006,372.380005,132.899994,49.900002,66.551292,43.639999,78.989998,66.400002,83.540001,1445.829956,93.110001,69.459999,66.239998,72.989998,171.660004,32.040001,80.809998,29.846153,52.470001,165.399994,43.84,307.730011,77.269318,52.82,43.279999,34.84,152.399994,72.279999,41.439999,38.743317,69.220001,84.669998,12.73,79.379997,59.040001,217.089996,77.75
"2016-09-09",25.782499,56.209999,760.140015,788.47998,146.619995,118.230003,59.52,86.239998,98.150002,66.650002,127.739998,133.619995,99.379997,51.82,74.199997,92.419998,96.5,35.439999,62.490002,39.709999,70.300003,34.099998,32.555,15.74,104.050003,42.27,41.009998,30.85,143.679993,86.839996,114.580002,150.699997,110.389999,101.269997,166.550003,84.870003,55.330002,120.860001,55.66,60.52,66.669998,92.720001,77.019997,71.769997,78.239998,40.029999,106.786919,107.629997,155.690002,110.190002,47.169998,54.349998,237.940002,175.639999,362.179993,128.529999,48.720001,64.619255,42.09,78.050003,63.560001,80.790001,1413.900024,91.519997,69,65.120003,70.860001,168.570007,31.59,77.949997,28.951923,50.869999,160.850006,43.41,296.100006,76.016838,50.860001,42.25,33.400002,149.910004,71.650002,40.93,39.135471,67.959999,82.919998,12.38,77.559998,58.669998,209.899994,76.110001
"2016-09-12",26.360001,57.049999,771.48999,798.820007,148.970001,119.160004,60.75,88.25,100.110001,67.059998,128.589996,135.529999,100.32,52.57,74.360001,93.639999,99.050003,36.080002,63.189999,40.709999,71.940002,34.650002,32.880001,15.9,106.019997,43.189999,41.419998,31.440001,146.399994,87.290001,115.949997,151.690002,112.760002,102.25,172.039993,86.199997,56.009998,123.290001,56.32,62.25,67.940002,93.809998,78.209999,72.5,79.080002,40.68,108.197906,108.550003,158.289993,111.269997,47.790001,54.709999,238.800003,178.100006,368.100006,130.119995,48.540001,65.468849,43.549999,78.849998,64.669998,81.919998,1436.209961,92.040001,69.300003,65.900002,72.779999,171.059998,32.240002,79.279999,29.317308,51.959999,163.259995,43.799999,302.660004,75.305199,52.09,42.669998,33.630001,151.809998,72.5,41.459999,39.474152,68.480003,83.57,12.7,78.800003,58.990002,212.279999,75.849998
"2016-09-13",26.987499,56.529999,761.01001,788.719971,146.229996,117.610001,59.869999,87.050003,99.389999,66.529999,125.720001,133.949997,98.769997,51.450001,73.059998,92.699997,96.089996,35.610001,61.810001,39.970001,71.459999,34.040001,32.384998,15.72,104.589996,42.279999,40.639999,31.059999,145.149994,85.209999,114.730003,150.740005,110.529999,99.43,169.300003,84.839996,55.369999,121.540001,55.599998,61.290001,67.449997,92.440002,76.860001,71.080002,78.480003,40.18,106.396042,106.860001,155.809998,108.110001,46.919998,53.98,237.410004,176.070007,360.910004,128.759995,46.959999,64.3927,42.689999,78.059998,63.549999,80.230003,1415.949951,90.93,68.940002,64.360001,71.839996,167,31.459999,78.790001,28.701923,51.259998,160.350006,43.23,297.410004,74.066956,51.209999,41.009998,33.049999,150.600006,71.220001,40.740002,39.18895,67.919998,82.25,12.38,77.080002,58.23,206.919998,73.510002
"2016-09-14",27.942499,56.259998,761.090027,790.460022,145.779999,117.860001,60.400002,87.010002,98.709999,66.400002,126.260002,133.690002,98.790001,51.490002,73.82,92.260002,97.010002,35.619999,61.349998,39.889999,71.519997,33.939999,32.584999,15.63,105.050003,42.110001,40.810001,31,147.850006,84.599998,115.18,150.690002,109.800003,98.419998,170.139999,84.68,55.130001,122.099998,55.23,61.59,67.790001,92.720001,76.449997,71.120003,78.290001,40.25,108.71273,106.860001,154.050003,108.370003,46.75,53.900002,237.410004,175.619995,360.700012,127.669998,46.52,63.977345,42.540001,77.620003,63.119999,81.019997,1429.380005,89.440002,68.199997,63.48,71.849998,166.160004,31.559999,78.669998,28.557692,51.349998,159.449997,42.919998,299.790009,74.550873,51.290001,39.990002,33.119999,149.830002,70.589996,40.540001,39.019608,67.389999,80.980003,12.14,76.370003,58.080002,207.779999,71.800003
"2016-09-15",28.8925,57.189999,769.690002,801.22998,146.660004,118.629997,62.689999,88.059998,99.470001,66.639999,126.959999,135.610001,99.620003,51.98,73.989998,92.5,97.339996,36.560001,62.380001,40.450001,72.400002,34.139999,33.119999,15.67,105.480003,42.360001,41.119999,31.309999,150,85.080002,116.139999,152.669998,110.720001,99.5,172.639999,85.660004,55.470001,122.730003,55.970001,62.540001,69.220001,92.940002,76.800003,71.309998,78.82,40.860001,109.904442,107.080002,155.660004,109.080002,47.080002,54.110001,239.089996,176.589996,365.5,127.769997,46.150002,64.638138,43.02,78.839996,63.25,82.029999,1457.219971,90.150002,69.209999,63.830002,72.099998,168.080002,31.950001,79.059998,28.60577,51.459999,160.070007,43.029999,302.820007,75.219803,51.580002,40.029999,33.650002,152.160004,70.989998,40.849998,39.66132,67.82,81.400002,12.11,76.800003,58.59,207.910004,72.269997
"2016-09-16",28.73,57.25,778.52002,797.969971,145.009995,118.25,62.84,88.050003,99.360001,65.82,126.110001,138.470001,98.93,51.880001,73.290001,92.559998,99.480003,37.669998,62.279999,40.200001,72.870003,33.939999,32.959999,15.49,105.279999,42.139999,41.869999,30.84,150.050003,84.029999,115.279999,152.350006,109.879997,97.839996,172.960007,86.010002,55.18,123.32,55.599998,62.990002,69.360001,92.379997,76.57,70.949997,78.800003,38.919998,108.931999,106.860001,153.839996,108,46.41,53.740002,237.449997,175.059998,365.970001,126.699997,45.43,62.995594,42.91,78.800003,62.799999,82.050003,1460.050049,90.120003,69.230003,63.66,71.959999,166,31.59,79.610001,28.538462,51.970001,158.889999,42.599998,304.51001,75.034782,51.09,39.869999,33.830002,150.75,70.209999,40.060001,39.064171,67.410004,81.489998,12.11,76.330002,57.900002,208.729996,71.029999
"2016-09-19",28.395,56.93,775.099976,795.390015,145.240005,117.660004,63.669998,88.370003,99.68,66.190002,126.290001,137.679993,99.68,51.200001,73,92.629997,98.059998,37.16,61.330002,40.060001,72.089996,33.650002,32.924999,15.59,105.669998,42.099998,41.68,31.02,150,83.830002,115.209999,151.789993,110.5,98.040001,171.380005,85.989998,54.950001,124.739998,55.080002,62.860001,69.540001,93.089996,76.809998,71.309998,79.160004,39.23,109.198944,107.120003,154.869995,109.199997,46.59,53.009998,240.880005,176.720001,367.959991,127.480003,46.009998,63.209564,42.869999,78.989998,62.720001,81.879997,1448.060059,89.169998,68.889999,64.059998,72.190002,166.210007,31.6,80.459999,28.298077,52.43,161.259995,42.860001,303.5,75.447533,51.189999,39.279999,34.16,152.169998,70.980003,40.09,39.171124,67.459999,80.809998,12.11,75.959999,57.84,209.589996,70.82
"2016-09-20",28.3925,56.810001,780.219971,799.780029,144.919998,117.949997,63.09,88.580002,100.489998,66.459999,126.830002,137.470001,100.620003,51.27,72.910004,92.949997,98.25,37.139999,61.939999,39.959999,71.970001,33.810001,33.115002,15.6,106.300003,42.34,41.580002,31.1,151.619995,82.540001,116.449997,152.169998,110.699997,97.699997,173.380005,86.360001,54.869999,125.07,55.560001,62.700001,69.18,93.139999,76.720001,71.370003,79.879997,39.07,109.513557,108.349998,154.449997,108.650002,46.540001,53.299999,240.479996,177.600006,365.709991,127.790001,46.560001,63.083702,42.84,81.779999,62.970001,81.699997,1449,89.989998,68.620003,63.720001,72.480003,166.470001,31.700001,80.169998,28.528847,52.139999,162.649994,43.02,307.049988,74.821289,51.220001,39.009998,33.91,151.860001,70.559998,40.18,39.224598,67.870003,80.639999,12,75.370003,57.84,208.690002,70.5
"2016-09-21",28.387501,57.759998,789.73999,805.030029,146.460007,118.910004,64.860001,87.800003,101.260002,66.839996,128.110001,139.910004,107.779999,51.869999,74.18,92.389999,94.879997,37.450001,62.700001,40.57,72.190002,34.279999,33.580002,15.65,107.129997,42.529999,41.919998,31.360001,155.419998,83.300003,116.93,152.699997,111.699997,99.629997,173.850006,87.139999,55.34,127.839996,55.93,63.57,69.559998,95.029999,77.449997,72.050003,80.870003,39.509998,110.524132,109.660004,155.529999,110.099998,46.900002,53.98,243.820007,179.589996,370.369995,130.559998,45.830002,64.166145,42.93,81.699997,63.5,83.470001,1464,90.260002,69.470001,64.279999,73,167.029999,31.92,81.900002,28.701923,53.18,173.860001,43.259998,312,75.063248,51.77,40.060001,34.849998,153.100006,71.68,40.52,39.839573,68.660004,80.580002,12.09,76.559998,58.09,210.869995,71.800003
"2016-09-22",28.655001,57.82,804.700012,815.950012,146.529999,119.459999,65.019997,88.989998,102.120003,67.389999,128.75,141.039993,107.919998,52.349998,74.589996,93.410004,95.830002,37.549999,63.02,41.110001,72.269997,34.150002,33.650002,15.6,107.82,42.959999,42.220001,31.66,157.660004,83.540001,117.360001,153.149994,113.660004,99.980003,175.619995,87.82,55.41,128.029999,56.419998,63.52,69.760002,95.080002,77.669998,72.080002,81.290001,39.509998,111.382164,109.669998,156.110001,112.279999,47.110001,54.389999,246.619995,179.850006,373.869995,131.869995,45.720001,64.820641,43.369999,81.519997,64.120003,83.5,1465.869995,90.57,68.559998,64.629997,73.529999,168.020004,32.240002,82.510002,28.884615,53.48,173.660004,43.169998,314.809998,74.80706,52.799999,41.02,35.220001,154.860001,72.139999,40.349998,39.750446,68.940002,82.379997,12.18,77.010002,58.990002,213.490005,71.410004
"2016-09-23",28.1775,57.43,805.75,814.960022,145,118.809998,64.949997,87.760002,101.660004,67.25,127.790001,140.509995,107.470001,52.560001,70.389999,93.269997,95.940002,37.189999,62.959999,41.279999,72.349998,34.259998,33.575001,15.52,107.339996,42.740002,42.189999,31.34,157.660004,83.449997,117.169998,152.529999,113.089996,99.220001,174.800003,87.709999,55.150002,126.75,56.48,62.75,68.980003,94.330002,77.589996,72.349998,81.160004,39.23,110.5718,109.209999,154.979996,112.989998,47.150002,54.43,245.839996,177.389999,365.649994,131.779999,45.740002,64.543739,43.16,81.370003,63.869999,82.440002,1456.76001,90.599998,68.769997,63.849998,73.25,165.130005,31.91,82.519997,28.740385,53.529999,174.389999,42.959999,312.579987,74.351608,51.919998,39.939999,34.799999,153.809998,71.279999,40.200001,39.679146,68.489998,82.050003,12.17,75.919998,58.73,213.490005,69.599998
"2016-09-26",28.219999,56.900002,799.159973,802.650024,144.179993,117.779999,64.339996,87.849998,101.160004,65.779999,125.449997,139.720001,107.260002,52.150002,70.190002,91.959999,94.559998,36.650002,62.150002,41.139999,71.620003,33.639999,32.904999,15.09,107.029999,42.049999,41.68,31.07,156.160004,83.059998,116.529999,151.190002,113.730003,98.779999,173.529999,86.559998,54.400002,126.230003,55.48,62.310001,68.419998,94.18,76.599998,70.809998,79.519997,39.029999,110.533661,108.839996,153.979996,112.690002,45.889999,54.040001,245.529999,175.949997,360.700012,130.570007,44.880001,64.33606,42.720001,80.620003,63.029999,82.370003,1447.150024,89.919998,67.220001,63.419998,73.110001,161.479996,31.030001,82.150002,28.403847,53.310001,175.339996,42.470001,309.820007,74.195053,51.43,40.02,34.82,153.869995,70.809998,39.549999,38.680927,68.389999,80.68,12.01,75.580002,58.25,214.759995,69.32
"2016-09-27",28.272499,57.950001,816.109985,810.72998,145.339996,119.220001,66.540001,88.360001,101.449997,66.360001,126.82,140.789993,109.699997,52.490002,70.050003,91.720001,97.07,37.18,62.57,41.459999,72.330002,33.830002,33.084999,15.29,107.489998,42.59,42.330002,31.48,158.880005,83.239998,116.879997,150.449997,116.129997,98.980003,171.630005,86.669998,55.34,126.790001,55.740002,63.310001,69.449997,94.849998,77.629997,71.5,80.879997,39.299999,110.791069,110.010002,156.770004,112.580002,46.369999,54.189999,245.789993,176.300003,361.790009,131.320007,45.09,64.411583,43.16,79.25,63.32,82.879997,1453.48999,90.559998,68.290001,64.279999,73.459999,162.889999,31.35,81.43,28.73077,52.84,177.300003,42.900002,314.529999,74.821289,51.82,39.43,34.18,155.279999,71.800003,39.5,38.99287,68.980003,80.970001,11.98,75.330002,58.509998,212.929993,68.650002
"2016-09-28",28.487499,58.029999,828.719971,810.059998,145.279999,119.389999,66.779999,89.459999,101.510002,66.709999,128.270004,140.410004,109.489998,52.060001,71.620003,92.199997,97.480003,37.439999,63.299999,40.849998,71.790001,33.990002,33.34,15.38,107.379997,42.150002,42.290001,31.5,158.639999,86.900002,115.18,149.410004,116.650002,102.150002,169.710007,86.739998,53.25,126.480003,55.09,63.450001,69.739998,96.160004,77.620003,71.760002,80.709999,39.439999,111.69677,109.25,158.289993,112.629997,46.869999,53.98,245.75,177.589996,361.679993,132.229996,45.310001,64.411583,43.400002,78.970001,63.77,86.589996,1458.030029,90.18,67.82,64.220001,73.599998,163.449997,31.77,81.099998,28.75,52.700001,175.449997,42.810001,310.549988,74.479706,52.689999,42.18,34.009998,156.009995,71.75,39.5,39.331551,69.099998,80.660004,12.09,78.010002,59.5,212.610001,71.900002
"2016-09-29",28.045,57.400002,829.049988,802.640015,143.589996,117.269997,67.400002,88.230003,100.610001,65.650002,127.93,138.320007,107.800003,52.119999,71.199997,91.800003,96.669998,37.32,61.91,40.73,70.730003,33.32,33.125,15.16,107.760002,42.029999,41.439999,31.389999,156.059998,86.459999,114.790001,147.490005,121.639999,101.269997,165.449997,85.400002,52.16,123.699997,53.869999,67.449997,69.839996,95.959999,77.129997,72.010002,79.739998,39.119999,110.772003,108.209999,158.110001,113.480003,45.799999,53.450001,242.339996,175.369995,357.230011,131.029999,44.369999,63.599747,43.139999,77.860001,62.82,87.470001,1472.97998,89.550003,67.720001,63.369999,73.290001,158.949997,31.040001,80.309998,28.39423,52.049999,175.119995,42.48,305.779999,73.625748,53.02,43.66,33.290001,155.610001,70.360001,39.060001,38.912655,68.639999,79.209999,11.97,77.370003,58.400002,207.580002,72.139999
"2016-09-30",28.262501,57.599998,837.309998,804.059998,144.470001,118.129997,68.519997,89.75,101.769997,66.589996,128.679993,140,108.540001,51.98,71.330002,92.860001,98.550003,37.75,62.41,40.610001,72.120003,33.869999,33.169998,15.65,108.769997,42.32,42.290001,31.719999,159.059998,87.279999,115.360001,152.509995,122.169998,102.919998,166.809998,86.400002,52.650002,122.32,53.919998,68.5,70.18,97.529999,78.389999,72.209999,80.260002,39.279999,111.153351,109.360001,158.850006,113.330002,47.23,54.139999,239.720001,176.229996,362.459991,131.740005,44.279999,63.939583,43.900002,79.120003,63.23,88.769997,1471.48999,88.989998,68.68,64.040001,74.139999,161.270004,32.060001,80.040001,28.48077,51.299999,174.679993,42.889999,313.029999,73.768074,54.509998,43.470001,33.290001,155.160004,71.830002,39.880001,39.59893,69.18,80.620003,12.07,78.639999,59.34,207.009995,72.919998
"2016-10-03",28.129999,57.419998,836.73999,800.380005,143.759995,118.809998,68.449997,88.660004,101.879997,66.510002,128.5,138.490005,108.449997,51.880001,70.519997,92.489998,102.629997,37.66,62.52,40.77,72.010002,33.68,33.095001,15.63,108.25,42.029999,42.549999,31.5,159.119995,87.050003,114.639999,151.009995,120.860001,102.449997,167.339996,86.389999,52.669998,121.129997,54.66,67.110001,69.660004,97.349998,77.989998,72.190002,81,38.990002,111.228043,109.18,157.610001,112.25,47.029999,53.84,240.580002,175.039993,360.070007,132.380005,43.830002,64.461929,43.779999,78.029999,62.849998,88.279999,1486.719971,87.089996,68.68,63.810001,73.620003,161.070007,31.950001,79.089996,28.5,50.720001,174.300003,42.66,311.589996,74.607803,53.799999,43.43,32.77,154.710007,72.129997,39.689999,39.545456,68.400002,80.379997,12.1,78.900002,58.919998,201.839996,72.82
"2016-10-04",28.25,57.240002,834.030029,802.789978,143.169998,118.82,68.300003,88.349998,101.220001,66.599998,128.199997,138.160004,108.389999,51.259998,72.629997,92.589996,102.339996,37.540001,62.459999,39.900002,71.75,33.720001,32.915001,15.8,107.099998,41.84,42.099998,31.35,157.570007,86.25,113.5,150.479996,118.239998,101.269997,167.550003,86.110001,52.139999,118.900002,55.209999,66.68,69.589996,96.669998,77.660004,72.699997,81.110001,38.869999,110.106659,108.519997,156.460007,110.610001,47.75,53.529999,237.100006,171.679993,356.029999,132.25,43.75,63.8326,43.16,77.239998,61.779999,87.510002,1489.02002,86.220001,68.650002,63.91,72.800003,162.270004,32.040001,77.459999,28.365385,49.84,173.600006,42.849998,311.480011,73.810768,53.349998,42.869999,31.860001,153.550003,72.760002,40.200001,39.991089,67.839996,80.239998,12.2,78.540001,59.080002,198.869995,72.650002
"2016-10-05",28.262501,57.639999,844.359985,801.22998,144.149994,119.18,68.230003,88.849998,102.400002,67.690002,127.580002,137.600006,108.800003,50.27,68.419998,92.449997,106.279999,37.990002,62.799999,39.16,71.669998,33.900002,32.900002,16.110001,106.010002,41.810001,42.740002,31.59,158.279999,87,113.410004,149.979996,118.209999,102.230003,167.240005,86.300003,52.119999,118.540001,54.790001,66.839996,70.599998,98.540001,77.779999,72.25,81.75,39.150002,110.470863,109.160004,157.080002,107.440002,48.650002,53.349998,236.600006,172.389999,358.23999,134.660004,44.990002,64.348648,43.029999,77.57,61.220001,89.419998,1497.579956,86.199997,67.739998,64.360001,72.970001,166.399994,32.560001,77.089996,28.365385,49.52,174.259995,43.650002,309.700012,75.006317,53.689999,43.91,32.130001,153.720001,73.699997,40.830002,40.989304,67.809998,80.510002,12.48,80.150002,59.900002,195.720001,72.540001
"2016-10-06",28.4725,57.740002,841.659973,803.080017,143.869995,118.75,67.339996,89.220001,102.940002,67.870003,130.190002,136.470001,108.559998,50.259998,71.260002,92.830002,105.07,38.07,62.66,39.110001,69.360001,33.650002,32.705002,16.219999,106.400002,41.709999,42.970001,31.48,158.440002,87.040001,113.919998,149.470001,118.519997,102.18,166.899994,85.949997,52.029999,118.029999,55.049999,67.540001,70.959999,98.349998,78.32,72.089996,81.470001,38.869999,110.806328,109.120003,156.880005,108.510002,49.07,53.139999,234.720001,171.639999,356.799988,134.419998,45.18,64.241661,43.009998,76.209999,61.779999,89.290001,1490.439941,86.489998,68.410004,61.939999,73.279999,167.149994,32.389999,77.089996,28.14423,49.43,173.089996,43.889999,305.98999,76.273026,53.389999,44.52,32.060001,154.139999,73.040001,40.73,42.023174,67.769997,80.300003,12.39,81.419998,59.950001,196.479996,73.540001
"2016-10-07",28.514999,57.799999,839.429993,800.710022,144.520004,119.239998,66.849998,90,102.25,68.110001,128.309998,136.660004,108.639999,49.919998,70.910004,92.489998,104.82,38.099998,62.77,38.869999,68.699997,33.560001,32.68,16.129999,105.989998,41.73,42.970001,31.469999,158.210007,86.739998,113.449997,149.990005,116,102.269997,167.5,85.959999,51.790001,121.739998,55.43,68.190002,70.870003,98.07,78.25,71.300003,82.089996,38.709999,102.496567,108.800003,155.669998,108.510002,49.279999,53.459999,233.529999,171.330002,357.209991,133.850006,45.330002,63.297672,42.689999,75.239998,61.919998,88.470001,1479.819946,86.400002,69.040001,61.759998,73.050003,169.830002,32.310001,76.57,27.961538,49.16,173.009995,43.700001,305.589996,75.419067,52.700001,44.220001,32.18,152.960007,73.050003,40.57,42.08556,68.43,79.879997,12.29,81.309998,60.060001,196.809998,73.540001
"2016-10-10",29.012501,58.040001,841.710022,814.169983,145.199997,119.800003,67.099998,89.059998,102.650002,68.639999,127.25,138.080002,109.239998,50.189999,75.099998,92.489998,103.330002,38.02,63.900002,39.009998,67.980003,33.610001,32.889999,16.299999,106.220001,41.73,43.5,31.469999,159.110001,88.440002,114.709999,150.279999,117.459999,103.980003,168.309998,86.169998,51.790001,122.779999,49.810001,67.25,69.93,97.349998,78.220001,70.970001,83.059998,38.619999,102.362389,109.050003,157.020004,109.43,49.549999,53.299999,233.289993,171.139999,358.799988,135.839996,45.650002,62.920074,43.040001,75.489998,61.75,88.220001,1475.180054,86.830002,68.860001,61.900002,72.610001,171.039993,32.560001,77.059998,27.75,49.75,174.210007,43.799999,304.589996,76.201866,51.77,44.389999,32.5,152.889999,73.330002,40.68,42.406418,68.489998,79.650002,12.12,82.330002,60.439999,197.5,74.769997
